OPK;OPK-1;14.75;24.7899%
;OPK-2;4;6.72269%
;OPK-3;3;5.04202%
;OPK-5;2.5;4.20168%
;OPK-8;0.75;1.2605%;25;42.0168%
PK;PK-1;11;18.4874%
;PK-3;4.5;7.56303%
;PK-4;3;5.04202%
;PK-2;2;3.36134%;20.5;34.4538%
UK;UK-1;6.08333;10.2241%
;UK-4;4.5;7.56303%
;UK-6;1.33333;2.2409%
;UK-5;1.33333;2.2409%
;UK-7;0;0%
;UK-2;0.75;1.2605%;14;23.5294%
