OPK;OPK-7;5;8.77193%
;OPK-4;3;5.26316%
;OPK-6;2;3.50877%
;OPK-3;2;3.50877%;12;21.0526%
PK;PK-4;6.5;11.4035%
;PK-3;5.5;9.64912%
;PK-1;5.5;9.64912%
;PK-2;2;3.50877%;19.5;34.2105%
UK;UK-1;10;17.5439%
;UK-4;5;8.77193%
;UK-2;4.5;7.89474%
;UK-8;3;5.26316%
;UK-5;2;3.50877%
;UK-7;1;1.75439%;25.5;44.7368%
