OPK;OPK-4;4;10%;4;10%
PK;PK-1;19;47.5%
;PK-2;4;10%
;PK-5;3;7.5%
;PK-3;3;7.5%
;PK-4;1;2.5%
;PK-10;1;2.5%;31;77.5%
UK;UK-9;3;7.5%
;UK-10;2;5%;5;12.5%
