OPK;OPK-1;23;38.0165%
;OPK-6;9;14.876%
;OPK-2;4.5;7.43802%
;OPK-5;1.5;2.47934%
;OPK-4;1.5;2.47934%;39.5;65.2893%
UK;UK-4;6;9.91736%
;UK-5;4;6.61157%
;UK-2;4.5;7.43802%
;UK-1;4;6.61157%
;UK-7;1;1.65289%
;UK-3;1.5;2.47934%;21;34.7107%
