OPK;OPK-4;4;6.45161%
;OPK-5;2.5;4.03226%
;OPK-2;2.5;4.03226%;9;14.5161%
PK;PK-1;24;38.7097%
;PK-5;5.5;8.87097%
;PK-3;4;6.45161%
;PK-2;3;4.83871%
;PK-7;2.5;4.03226%
;PK-6;2;3.22581%
;PK-9;1.5;2.41935%
;PK-8;1.5;2.41935%
;PK-4;1.5;2.41935%;45.5;73.3871%
UK;UK-4;3;4.83871%
;UK-1;2;3.22581%
;UK-7;1;1.6129%
;UK-2;1.5;2.41935%;7.5;12.0968%
