OPK;OPK-1;6.5;10.9244%
;OPK-3;3;5.04202%
;OPK-8;1.5;2.52101%
;OPK-6;1.5;2.52101%;12.5;21.0084%
PK;PK-2;11;18.4874%
;PK-1;9;15.1261%
;PK-3;7.5;12.605%
;PK-6;1.5;2.52101%
;PK-5;1;1.68067%
;PK-4;1;1.68067%
;PK-10;1;1.68067%;32;53.7815%
UK;UK-4;4.5;7.56303%
;UK-1;4.83333;8.12325%
;UK-8;3;5.04202%
;UK-6;1.33333;2.2409%
;UK-5;1.33333;2.2409%
;UK-7;0;0%;15;25.2101%
