OPK;OPK-12;10;15.748%
;OPK-2;7.5;11.811%
;OPK-7;6;9.44882%
;OPK-3;6;9.44882%
;OPK-10;6.5;10.2362%
;OPK-8;3;4.72441%
;OPK-9;2.5;3.93701%
;OPK-15;2.5;3.93701%
;OPK-13;2.5;3.93701%
;OPK-5.3;1;1.5748%
;OPK-5.2;1;1.5748%
;OPK-5.1;1;1.5748%;49.5;77.9528%
PK;PK-4;4;6.29921%
;PK-2;3;4.72441%
;PK-6;1;1.5748%
;PK-5;1;1.5748%
;PK-3;1;1.5748%
;PK-1;1;1.5748%;11;17.3228%
UK;UK-6;1.5;2.3622%
;UK-1;1.5;2.3622%;3;4.72441%
