OPK;OPK-9;6;9.23077%
;OPK-7;6.5;10%
;OPK-10;5.5;8.46154%
;OPK-8;4.5;6.92308%
;OPK-4;3;4.61538%
;OPK-6;2;3.07692%
;OPK-5;2;3.07692%
;OPK-3;2.5;3.84615%
;OPK-2;2.5;3.84615%;34.5;53.0769%
PK;PK-2;10;15.3846%
;PK-3;9.5;14.6154%
;PK-1;4.5;6.92308%
;PK-5;2.5;3.84615%;26.5;40.7692%
UK;UK-7;1;1.53846%
;UK-2;1;1.53846%
;UK-11;1;1.53846%
;UK-10;1;1.53846%;4;6.15385%
