OPK;OPK-10;4;9.52381%;4;9.52381%
PK;PK-3;11;26.1905%
;PK-2;8;19.0476%
;PK-5;7.5;17.8571%
;PK-1;4.5;10.7143%
;PK-4;2;4.7619%;33;78.5714%
UK;UK-3;3.5;8.33333%
;UK-10;1.5;3.57143%;5;11.9048%
