OPK;OPK-2;10;17.094%
;OPK-3;9.5;16.2393%
;OPK-6;7;11.9658%
;OPK-8;3;5.12821%
;OPK-10;3;5.12821%
;OPK-1;3.5;5.98291%
;OPK-11;2;3.4188%
;OPK-5;1.5;2.5641%
;OPK-4;1.5;2.5641%;41;70.0855%
PK;PK-4;3;5.12821%;3;5.12821%
UK;UK-5;4;6.83761%
;UK-4;4.5;7.69231%
;UK-8;3;5.12821%
;UK-1;3;5.12821%
;UK-7;0;0%;14.5;24.7863%
