OPK;OPK-1;22;36.3636%
;OPK-6;11;18.1818%
;OPK-5;4.16667;6.88705%
;OPK-2;2;3.30579%
;OPK-11;2;3.30579%
;OPK-3;1.5;2.47934%;42.6667;70.5234%
UK;UK-4;7.5;12.3967%
;UK-5;4;6.61157%
;UK-9;2.66667;4.40771%
;UK-6;2.66667;4.40771%
;UK-7;1;1.65289%;17.8333;29.4766%
