OPK;OPK-1;21.5;33.8583%
;OPK-6;9;14.1732%
;OPK-7;6.5;10.2362%
;OPK-5;6;9.44882%
;OPK-4;2.66667;4.19948%
;OPK-2;2.66667;4.19948%;48.3333;76.1155%
UK;UK-4;6;9.44882%
;UK-5;4;6.29921%
;UK-2;2.66667;4.19948%
;UK-7;1;1.5748%
;UK-3;1.5;2.3622%;15.1667;23.8845%
