Id,Label
0,Выч сети сист и
1,БД
2,БЖД
3,Проф деят
4,Высшая математи
5,Деловая коммуни
6,Дискретная мате
7,Инженерная псих
8,Ин Яз
9,ИБЗИ
10,Информационная 
11,Информационные 
12,История России
13,Макроэкономика
14,Ознакомительная
15,Операционные си
16,Основы проектно
17,Подготовка к сд
18,Право
19,Прикладная физи
20,Программировани
21,Проектирование 
22,Системный анали
23,Тайм-менеджмент
24,Теория вероятно
25,Физ культ
26,Философия
27,Эконометрика
28,Эффективная ком
