OPK;OPK-1;20;32.6975%
;OPK-2;7;11.4441%
;OPK-6;5.5;8.99183%
;OPK-5;4.83333;7.90191%
;OPK-4;4;6.53951%
;OPK-7;3.33333;5.44959%
;OPK-3;2.5;4.08719%;47.1667;77.1117%
UK;UK-4;6;9.80926%
;UK-5;4;6.53951%
;UK-7;1;1.63488%
;UK-3;1.5;2.45232%
;UK-1;1.5;2.45232%;14;22.8883%
