PK;PK-5;12;24.2424%
;PK-4;5;10.101%
;PK-8;4.5;9.09091%
;PK-3;4;8.08081%
;PK-7;3;6.06061%
;PK-6;1;2.0202%;29.5;59.596%
UK;UK-4;10.75;21.7172%
;UK-3;4.25;8.58586%
;UK-1;2;4.0404%
;UK-2;1.5;3.0303%
;UK-10;1.5;3.0303%;20;40.404%
