,,№,Индекс,Наименование,,Семестр 3,,,,,,,,,,,,,,,,,,,,,,,,,Семестр 4,,,,,,,,,,,,,,,,,,,,,,,,,Итого за курс,,,,,,,,,,,,,,,,,,,,,,,,,Каф.,Наименование кафедры,Семестр,
,,,,,,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,,,,
,,,,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,Всего,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ауд. нагр. (ОП - элект. курсы по физ.к.),,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Конт. раб. (ОП - элект. курсы по физ.к.),,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ауд. нагр. (элект. курсы по физ.к.),,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"КОНТАКТНАЯ РАБОТА, ОП (час/год)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ДИСЦИПЛИНЫ (МОДУЛИ),,,,,1076,536,162,,,,54,,,,320,,,,432,,,,108,,,,28,"ТО: 17 1/2
Э: 2",,1076,536,198,,,,18,,,,320,,,,396,,,,144,,,,28,"ТО: 17 1/2
Э: 2 2/3",,2152,1072,360,,,,72,,,,640,,,,828,,,,252,,,,56,"ТО: 35
Э: 4 2/3",,,,
1,{none},1,Б1.О.02,История,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,За(2),144,72,36,,,,,,,,36,,,,72,,,,,,,,4,,,,12,6427719
1,,2,Б1.О.02.01,История России,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,461,"Кафедра истории России, мировых и региональных цивилизаций",1,6427720
1,,3,Б1.О.02.02,Всеобщая история,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,461,"Кафедра истории России, мировых и региональных цивилизаций",2,6427721
1,,4,Б1.О.03,Иностранный язык,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,За(2),144,72,,,,,,,,,72,,,,72,,,,,,,,4,,96,Кафедра разговорного иностранного языка (РИЯ_ИКИТ),1234,6427763
1,,5,Б1.О.05,Информатика,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,93,Кафедра информатики (И_ИКИТ),1,6427725
1,,6,Б1.О.06,Языки программирования,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,Эк,108,36,18,,,,,,,,18,,,,36,,,,36,,,,3,,Эк За,216,90,36,,,,,,,,54,,,,90,,,,36,,,,6,,94,Кафедра информационных систем (ИС_ИКИТ),12,6427726
1,,7,Б1.О.07,Физика,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,72,36,,,,18,,,,18,,,,72,,,,,,,,4,,За,144,72,36,,,,18,,,,18,,,,72,,,,,,,,4,,141,Кафедра физики  (Ф2_ИФО),23,6427766
1,,8,Б1.О.08,Введение в профессиональную деятельность,,За,108,36,18,,,,,,,,18,,,,72,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,36,18,,,,,,,,18,,,,72,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),1,6427729
1,,9,Б1.О.10,Теория и практика  эффективного речевого общения,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,388,Кафедра русского языка и  речевой коммуникации (РЯиРК_ИФИЯК),2,6427772
1,,10,Б1.О.11,Математический анализ,,За,180,90,36,,,,,,,,54,,,,90,,,,,,,,5,,Эк,180,90,36,,,,,,,,54,,,,54,,,,36,,,,5,,Эк За,360,180,72,,,,,,,,108,,,,144,,,,36,,,,10,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),12,6427730
1,,11,Б1.О.12,Аналитическая геометрия,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),1,6427731
1,,12,Б1.О.25,Дискретная математика,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),2,6427739
1,,13,Б1.О.26,Алгебра,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,Эк,144,54,36,,,,,,,,18,,,,54,,,,36,,,,4,,Эк За,252,126,72,,,,,,,,54,,,,90,,,,36,,,,7,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),12,6427740
1,,14,Б1.О.30,Физическая культура и спорт,,За,18,18,6,,,,,,,,12,,,,,,,,,,,,0.5,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За(2),36,36,10,,,,,,,,26,,,,,,,,,,,,1,,346,Кафедра физической культуры (ФК_ИФКСТ),1256,6427768
1,,15,Б1.О.31,Прикладная физическая культура и спорт,,За,50,50,,,,,,,,,50,,,,,,,,,,,,,,За,50,50,,,,,,,,,50,,,,,,,,,,,,,,За(2),100,100,,,,,,,,,100,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6427769
2,,1,Б1.О.01,Философия,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,11,Кафедра философии (КФ1_ИФФ),4,6427770
2,,2,Б1.О.03,Иностранный язык,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,Эк,108,36,,,,,,,,,36,,,,36,,,,36,,,,3,,Эк За,180,72,,,,,,,,,72,,,,72,,,,36,,,,5,,96,Кафедра разговорного иностранного языка (РИЯ_ИКИТ),1234,6427763
2,,3,Б1.О.04,Безопасность жизнедеятельности,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,209,Кафедра техносферной и экологической безопасности ,3,6427767
2,,4,Б1.О.07,Физика,,Эк,144,54,18,,,,18,,,,18,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,18,,,,18,,,,54,,,,36,,,,4,,141,Кафедра физики  (Ф2_ИФО),23,6427766
2,,5,Б1.О.13,Математическая логика и теория алгоритмов,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6427732
2,,6,Б1.О.14,Дифференциальные уравнения,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6427733
2,,7,Б1.О.15,Теория вероятностей,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),4,6427734
2,,8,Б1.О.17,Теория функций комплексного переменного,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),4,6427735
2,,9,Б1.О.19,Операционные системы и сети ЭВМ,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,92,Кафедра вычислительной техники (ВТ_ИКИТ),3,6427722
2,,10,Б1.О.24,Математический анализ. Дополнительные главы,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,Эк,180,90,36,,,,,,,,54,,,,54,,,,36,,,,5,,Эк(2),324,162,72,,,,,,,,90,,,,90,,,,72,,,,9,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),34,6427761
2,,11,Б1.О.28,Функциональный анализ,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,36,,,,,,,,18,,,,54,,,,,,,,3,,За,108,54,36,,,,,,,,18,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),4,6427742
2,,12,Б1.О.29,Язык программирования Python для научных вычислений,,За,72,36,,,,,36,,,,,,,,36,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,,,,,36,,,,,,,,36,,,,,,,,2,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6427775
2,,13,Б1.О.31,Прикладная физическая культура и спорт,,За,68,68,,,,,,,,,68,,,,,,,,,,,,,,За,68,68,,,,,,,,,68,,,,,,,,,,,,,,За(2),136,136,,,,,,,,,136,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6427769
2,,14,Б1.В.04,Теоретическая механика,,Эк,144,36,18,,,,,,,,18,,,,72,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,36,18,,,,,,,,18,,,,72,,,,36,,,,4,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6427747
2,,15,Б1.В.05,Компьютерные сети,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,36,18,,,,18,,,,,,,,72,,,,,,,,3,,За,108,36,18,,,,18,,,,,,,,72,,,,,,,,3,,92,Кафедра вычислительной техники (ВТ_ИКИТ),4,6427723
2,,16,Б1.В.14,Аналитическая механика,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),4,6427749
3,,,Б1.О.16,Математическая статистика,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427774
3,,,Б1.О.20,Базы данных,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,94,Кафедра информационных систем (ИС_ИКИТ),5,6427727
3,,,Б1.О.21,Численные методы,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427737
3,,,Б1.О.22,Теория случайных процессов,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6427765
3,,,Б1.О.27,Уравнения математической физики,,Эк,180,36,18,,,,,,,,18,,,,108,,,,36,,,,5,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,Эк(2),324,108,54,,,,,,,,54,,,,144,,,,72,,,,9,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),56,6427743
3,,,Б1.О.30,Физическая культура и спорт,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За(2),36,36,8,,,,,,,,28,,,,,,,,,,,,1,,346,Кафедра физической культуры (ФК_ИФКСТ),1256,6427768
3,,,Б1.О.31,Прикладная физическая культура и спорт,,За,46,46,,,,,,,,,46,,,,,,,,,,,,,,За,46,46,,,,,,,,,46,,,,,,,,,,,,,,За(2),92,92,,,,,,,,,92,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6427769
3,,,Б1.В.01,Методы оптимизации,,За,108,36,18,,,,,,,,18,,,,72,,,,,,,,3,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,Эк За,324,108,54,,,,,,,,54,,,,180,,,,36,,,,9,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),56,6427744
3,,,Б1.В.02,Теория чисел,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,72,36,,,,,,,,36,,,,36,,,,36,,,,4,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427745
3,,,Б1.В.06,Параллельное программирование,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,359,Кафедра высокопроизводительных вычислений (ВПВ_ИКИТ),6,6427771
3,,,Б1.В.07,Бакалаврский семинар,,,,,,,,,,,,,,,,,,,,,,,,,,,За КР,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,За КР,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),67,6427748
3,,,Б1.В.08,Основы топологии,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427777
3,,,Б1.В.09,Основы вычислительного эксперимента,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6427780
3,,,Б1.В.10,Информационная безопасность и защита информации,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427778
3,,,Б1.В.11,Разностные методы,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6427779
3,,,Б1.В.12,Нечеткая логика и ее приложения,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),6,6427776
3,{none},,ФТД.В.01,Цифровая обработка сигналов,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427757
3,{none},,ФТД.В.02,Пакеты прикладных программ,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6427758
4,,,Б1.О.09,Экономика,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,443,Кафедра экономики и управления бизнес-процессами,7,6427773
4,,,Б1.О.18,Исследование операций,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427736
4,,,Б1.О.23,Математическое моделирование,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427738
4,,,Б1.О.32,Анализ данных,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,72,36,,,,,,,,36,,,,36,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427741
4,,,Б1.В.03,Интегральные преобразования и их применение,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427746
4,,,Б1.В.07,Бакалаврский семинар,,За КР,108,36,,,,,,,,,36,,,,72,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За КР,108,36,,,,,,,,,36,,,,72,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),67,6427748
4,,,Б1.В.13,Методика обучения математике,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,108,18,18,,,,,,,,,,,,54,,,,36,,,,3,,Эк,108,18,18,,,,,,,,,,,,54,,,,36,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),8,6427781
4,,,Б1.В.15,Основы профилактики коррупции,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,98,Кафедра систем искусственного интеллекта (КСИИ_ИКИТ),8,6534576
4,,,Б1.В.ДВ.01.01,Теория рисков,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427764
4,{none},,Б1.В.ДВ.01.02,Численная линейная алгебра,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427750
4,,,Б1.В.ДВ.02.01,Математика сложных процессов,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427751
4,{none},,Б1.В.ДВ.02.02,Нейронные сети и их приложения,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),7,6427752
4,,,Б1.В.ДВ.03.01,Дискретный гармонический анализ,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),8,6427753
4,{none},,Б1.В.ДВ.03.02,Механика сплошной среды,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),8,6427754
4,,,Б1.В.ДВ.04.01,Основы компьютерной алгебры,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),8,6427755
4,{none},,Б1.В.ДВ.04.02,Технологии программирования,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,92,Кафедра вычислительной техники (ВТ_ИКИТ),8,6427724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,,ФОРМЫ КОНТРОЛЯ,,,,Эк(3) За(7),,,,,,,,,,,,,,,,,,,,,,,,,Эк(4) За(5),,,,,,,,,,,,,,,,,,,,,,,,,Эк(7) За(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,,ПРАКТИКИ,,,(План),,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,,,
1,,,Б2.О.01(У),Ознакомительная,,,,,,,,,,,,,,,,,,,,,,,,,,,ЗаО,108,,,,,,,,,,,,,,108,,,,,,,,3,2,ЗаО,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,,,
