,,№,Индекс,Наименование,,Семестр 3,,,,,,,,,,,,,,,,,,,,,,,,,Семестр 4,,,,,,,,,,,,,,,,,,,,,,,,,Итого за курс,,,,,,,,,,,,,,,,,,,,,,,,,Каф.,Наименование кафедры,Семестр,
,,,,,,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,Контроль,Академических часов,,,,,,,,,,,,,,,,,,,,,,з.е.,Недель,,,,
,,,,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,,,,Всего,Кон такт.,Лек,Лек интер,Лек электр,Лек пр. подгот,Лаб,Лаб интер,Лаб электр,Лаб пр. подгот,Пр,Пр интер,Пр электр,Пр пр. подгот,СР,СР интер,СР электр,СР пр. подгот,Контроль,Контроль интер,Контроль электр,Контроль пр. подгот,Всего,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,Б1.О.04,Безопасность жизнедеятельности,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,209,Кафедра техносферной и экологической безопасности ,3,6436033
2,,4,Б1.О.05,"Вычислительные системы, сети и телекоммуникации",,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,92,Кафедра вычислительной техники (ВТ_ИКИТ),4,6436023
2,,5,Б1.О.07,Программирование,,Эк,144,54,18,,,,36,,,,,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,36,,,,,,,,54,,,,36,,,,4,,94,Кафедра информационных систем (ИС_ИКИТ),123,6436027
2,,6,Б1.О.12,Теория вероятностей и математическая статистика,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,216,72,36,,,,,,,,36,,,,108,,,,36,,,,6,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6436029
2,,7,Б1.О.14,Информационная безопасность и защита информации,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),4,6436030
2,,8,Б1.О.15,Право,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,228,"Кафедра предпринимательского, конкурентного и финансового права (КПКиФП_ЮРФ)",4,6436034
2,,9,Б1.О.16,Проектирование информационных систем,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,Эк КР,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,Эк За КР,288,108,36,,,,,,,,72,,,,144,,,,36,,,,8,,98,Кафедра систем искусственного интеллекта (КСИИ_ИКИТ),34,6436032
2,,10,Б1.О.17,Операционные системы,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,92,Кафедра вычислительной техники (ВТ_ИКИТ),3,6436024
2,,11,Б1.О.19,Прикладная физическая культура  и спорт,,За,68,68,,,,,,,,,68,,,,,,,,,,,,,,За,68,68,,,,,,,,,68,,,,,,,,,,,,,,За(2),136,136,,,,,,,,,136,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6436036
2,,12,Б1.О.20,Основы проектного менеджмента,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,443,Кафедра экономики и управления бизнес-процессами,3,6436075
2,,13,Б1.О.21,Базы данных,,За КР,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк За КР,288,108,36,,,,,,,,72,,,,144,,,,36,,,,8,,94,Кафедра информационных систем (ИС_ИКИТ),34,6436026
2,,14,Б1.О.23,Эконометрика,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,441,Кафедра цифровых технологий управления,4,6436073
3,,,Б1.О.18,Физическая культура и спорт,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За(2),36,36,8,,,,,,,,28,,,,,,,,,,,,1,,346,Кафедра физической культуры (ФК_ИФКСТ),1256,6436035
3,,,Б1.О.19,Прикладная физическая культура  и спорт,,За,46,46,,,,,,,,,46,,,,,,,,,,,,,,За,46,46,,,,,,,,,46,,,,,,,,,,,,,,За(2),92,92,,,,,,,,,92,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6436036
3,{none},,Б1.В.01,Модуль 1. Производственно-технологический,,Эк(3) За(3),900,360,144,,,,,,,,216,,,,432,,,,108,,,,25,,Эк(2),360,126,54,,,,,,,,72,,,,162,,,,72,,,,10,,Эк(5) За(3),1260,486,198,,,,,,,,288,,,,594,,,,180,,,,35,,,,5678,6436018
3,,,Б1.В.01.01,Информационная диагностика социальных объектов и процессов,,За,72,54,18,,,,,,,,36,,,,18,,,,,,,,2,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк За,216,108,36,,,,,,,,72,,,,72,,,,36,,,,6,,404,Кафедра современных образовательных технологий (СОТ_ИППС),56,6436052
3,,,Б1.В.01.02,Социально-информационные технологии,,За,216,72,36,,,,,,,,36,,,,144,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,За,216,72,36,,,,,,,,36,,,,144,,,,,,,,6,,404,Кафедра современных образовательных технологий (СОТ_ИППС),5,6436053
3,,,Б1.В.01.03,Интернет-технологии в социальных коммуникациях,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,404,Кафедра современных образовательных технологий (СОТ_ИППС),5,6436054
3,,,Б1.В.01.04,Мировые информационные ресурсы,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,404,Кафедра современных образовательных технологий (СОТ_ИППС),5,6436055
