OPK;OPK-3;27;44.6281%
;OPK-1;10;16.5289%
;OPK-7;8;13.2231%
;OPK-4;4;6.61157%
;OPK-17;1.5;2.47934%;50.5;83.4711%
UK;UK-4;4.5;7.43802%
;UK-7;1;1.65289%
;UK-5;1.5;2.47934%
;UK-2;1.5;2.47934%
;UK-10;1.5;2.47934%;10;16.5289%
