OPK;OPK-10;10.5;33.3333%
;OPK-8;2;6.34921%
;OPK-6;1;3.1746%
;OPK-5;1;3.1746%
;OPK-4.1;1;3.1746%;15.5;49.2063%
PK;PK-5;7.16667;22.7513%
;PK-1;2.5;7.93651%
;PK-3;1.66667;5.291%
;PK-2;1.66667;5.291%;13;41.2698%
UK;UK-3;1;3.1746%
;UK-2;1;3.1746%
;UK-1;1;3.1746%;3;9.52381%
