OPK;OPK-3;26;42.9752%
;OPK-7;9;14.876%
;OPK-4;9;14.876%
;OPK-1;3;4.95868%;47;77.686%
PK;PK-1;3;4.95868%;3;4.95868%
UK;UK-4;7.5;12.3967%
;UK-1;3;4.95868%
;UK-7;0;0%;10.5;17.3554%
