OPK;OPK-14;5;15.1515%
;OPK-6;4;12.1212%
;OPK-8;3;9.09091%
;OPK-3;3;9.09091%
;OPK-4.2;2;6.06061%
;OPK-15;2;6.06061%;19;57.5758%
PK;PK-5;4.25;12.8788%
;PK-3;3;9.09091%
;PK-1;3;9.09091%
;PK-2;2;6.06061%
;PK-4;1.75;5.30303%;14;42.4242%
