OPK;OPK-6;12.6667;27.2401%
;OPK-8;2.66667;5.73477%
;OPK-7;2.5;5.37634%
;OPK-5;2;4.30108%
;OPK-9;1;2.15054%
;OPK-3;1;2.15054%;21.8333;46.9534%
PK;PK-3;6.5625;14.1129%
;PK-6;0.5625;1.20968%
;PK-5;0.5625;1.20968%
;PK-4;0.5625;1.20968%
;PK-1;0.5625;1.20968%;8.8125;18.9516%
UK;UK-1;10.2292;21.9982%
;UK-2;4.0625;8.73656%
;UK-7;1;2.15054%
;UK-3;0.5625;1.20968%;15.8542;34.095%
